fold_id,entanglement,feature_map_reps,ansatz_reps,element test,actual test,predicted test,element train,actual train,predicted train,final_train_loss,final_test_loss,gpu_mem_allocated,gpu_mem_max_allocated
3,full,4,2,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 1 1 0 0 0 0 0 1 0 0 0 1 0 0 1 1 1],[0 0 1 1 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0 1],0.6581541299819946,0.606403112411499,,
3,full,4,3,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 0 0 1 1 1 1 0 0 0 0 0 1 1 1 1 1 0],[0 0 0 0 1 1 1 1 1 0 0 0 0 0 1 1 1 0 1 0],0.5586174726486206,0.5012851357460022,,
3,full,4,4,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 0 0 1 1 0 1 1 1 0 0 0 1 0 1 1 1 0],[0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 1 1 1],0.5898010730743408,0.4203724563121795,,
3,full,4,5,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 1 0 0 0 0 1 0 1 1 0 0 0 1 1 0 1],[1 1 1 1 1 0 1 0 0 1 0 1 1 0 0 0 1 1 1 1],0.5840255618095398,0.3849876224994659,,
3,full,4,6,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 1 1 0 1 1 0 0 0 1 0 0 1 0 1 0 0],[1 1 1 1 1 0 0 0 1 0 0 0 1 1 0 1 0 1 0 1],0.6160653829574585,0.4877238273620605,,
3,full,5,1,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 0 1 0 0 1 1 0 1 1 0 1 0 1 1 0 1 0],[0 0 0 0 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0],0.6003986597061157,0.4388514459133148,,
3,full,5,2,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 1 0 1 1 0 1 1 0 0 0 0 1 0 0 1 1 1],[0 0 1 1 1 1 1 1 0 1 0 0 0 0 0 0 1 1 1 1],0.6548724174499512,0.5206305384635925,,
3,full,5,3,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 1 0 1 1 1 1 0 0 0 1 0 1 0 1 0 1],[0 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1],0.6246057152748108,0.678010880947113,,
3,full,5,4,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 0 1 1 0 0 1 1 1 0 1 1 0 0 1 0 0],[1 1 0 1 0 1 1 0 0 1 1 1 1 1 0 1 0 0 0 1],0.6516076326370239,0.5612785816192627,,
3,full,5,5,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 0 1 0 0 1 1 1 1 0 1 1 1 0 0 0 0],[0 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 0 0 0 0],0.5892270803451538,0.4707288444042206,,
3,full,5,6,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 1 1 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0],[1 1 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1],0.5999902486801147,0.6952505707740784,,
3,full,6,1,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 0 0 0 1 1 0 1 0 1 0 1 0 1 0 1],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],0.7004237174987793,0.876623272895813,,
3,full,6,2,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 1 0 0 0 0 1 1 0 1 0 0 1 1 0 1 0],[1 1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0],0.7112599015235901,0.6685239672660828,,
3,full,6,3,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 0 0 1 0 1 1 1 0 0 0 1 1 1 0 1 0],[0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0],0.6737385988235474,0.7538132071495056,,
3,full,6,4,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 0 1 0 0 1 1 1 0 0 1 0 1 0 1 1 0],[1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0],0.7123403549194336,0.5420766472816467,,
3,full,6,5,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 0 0 0 1 1 1 1 0 1 0 0 0 1 1 1 0],[1 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1],0.6398881077766418,0.8361687064170837,,
3,full,6,6,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 1 0 0 1 0 1 0 0 1 0 1 1 0 0 1 1],[0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 1],0.6800522804260254,0.754488468170166,,
3,circular,1,1,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0 0 1],[0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0 1 1 0 0],0.6708765029907227,0.700946033000946,,
3,circular,1,2,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 0 0 0 1 1 1 1 0 0 1 1 1 0 1 0 1],[1 1 0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1],0.6125267744064331,0.6806288361549377,,
3,circular,1,3,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 0 1 0 0 0 1 0 1 0 0 1 1 1 1 0 1 0],[1 0 1 0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 0],0.6025441884994507,0.5806654095649719,,
3,circular,1,4,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 0 0 0 0 0 1 1 0 0 1 1 0 0 1 1 1 1],[1 0 1 0 0 0 0 0 1 1 0 1 1 1 0 0 1 1 1 1],0.5819584131240845,0.6363551020622253,,
3,circular,1,5,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 1 0 0 0 0 1 1 0 0 1 0 0 1 0 1 1 1],[1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1],0.6080390214920044,0.4419256448745727,,
3,circular,1,6,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 0 0 0 1 1 1 0 1 1 1 1 0 0 0 1 1 1],[0 0 0 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1],0.6171666383743286,0.617389440536499,,
3,circular,2,1,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 1 0 1 0 1 0 1 1 0 1 0 0 0 1 1 0],[0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0],0.7179788947105408,0.6932593584060669,,
3,circular,2,2,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1 0],[0 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0],0.6018159985542297,0.5155365467071533,,
3,circular,2,3,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 1 0 1 1 0 0 0 0 0 1 0 1 0 1 1],[1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1 0 1 0],0.6686517596244812,0.8904497027397156,,
3,circular,2,4,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 0 1 0 0 1 1 1 1 0 1 0 1 0 0 0 1 1],[1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1],0.6098328232765198,0.8320344686508179,,
3,circular,2,5,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 1 0 1 0 1 1 1 0 1 1 0 0 0 0 1 0],[1 1 0 1 0 1 1 1 0 1 0 1 1 0 0 1 0 1 1 0],0.7123903632164001,0.6414983868598938,,
3,circular,2,6,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 0 1 1 1 0 0 0 1 1 0 0 1 1 0 0 1 1],[0 0 1 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1],0.5702527761459351,0.6630626916885376,,
3,circular,3,1,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],0.7980168461799622,0.8340650200843811,,
3,circular,3,2,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 1 1 1],[0 0 1 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0],0.6996393203735352,0.5455669164657593,,
3,circular,3,3,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 0 0 1 0 1 1 1 1 1 0 1 0 1 0 1 0 1],[0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],0.7178342938423157,0.4826236367225647,,
3,circular,3,4,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 0 0 1 1 0 0 0 0 0 1 1 1 0 1 1 1 0],[0 0 1 0 0 0 0 1 1 0 1 0 1 1 0 0 1 0 0 0],0.657550573348999,0.6306343674659729,,
3,circular,3,5,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 0 0 0 1 0 1 1 0 1 0 1 1 0 0 1],[1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1],0.6711495518684387,0.866624653339386,,
3,circular,3,6,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 1 0 1 0 0 0 0 0 0 1 0 1 1 1 0 1 1],[1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0],0.6638609170913696,0.5821825861930847,,
3,circular,4,1,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 0 1 1 1 1 0 0 1 0 0 0 1 0 1 0 1 0],[0 0 1 0 1 1 0 0 0 1 1 1 0 1 0 0 1 0 1 0],0.6454261541366577,0.4605831503868103,,
3,circular,4,2,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 0 0 1 1 0 1 1 0 0 1 0 1 1 1 0 0],[0 0 1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 1 1 1],0.568834125995636,0.634208083152771,,
3,circular,4,3,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 1 1 0 0 0 0 1 1 0 0 1 0 1 0 1 1],[1 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 1 1],0.6562230587005615,0.5808590650558472,,
3,circular,4,4,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 0 1 0 1 1 0 0 1 1 1 1 0 0 0 1 0 0],[1 0 0 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 0],0.6011214256286621,0.4210910499095917,,
3,circular,4,5,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 1 1 1 0 1 1 1 0 0 0 1 0 0 0 0],[0 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0 1 0 0 0],0.6868494749069214,1.1345484256744385,,
3,circular,4,6,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 1 0 1 0 1 0 1 1 1 0 0 0 1 0 0],[1 1 1 1 0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 1],0.6051102876663208,0.5538789629936218,,
3,circular,5,1,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 1 1 1 1],[0 0 0 1 1 1 0 1 1 0 1 1 0 1 0 1 1 1 1 1],0.650769829750061,0.6505632400512695,,
3,circular,5,2,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 0 1 1 0 1 1 1 0 1 1 0 0 1 0 0 0],[0 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1],0.6228529810905457,0.8402585983276367,,
3,circular,5,3,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 1 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 1],[1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 1],0.6642317175865173,0.5728474259376526,,
3,circular,5,4,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 1 0 0 1 0 0 0 1 1 1 0 1 1 1 0 0 1],[0 0 0 1 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1],0.5899758338928223,0.428456574678421,,
3,circular,5,5,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 0 1 0 0 1 1 0 1 1 0 0 1 0 1 0 1 1],[1 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 1],0.7030926942825317,0.6356375217437744,,
3,circular,5,6,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1],[0 1 0 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1],0.6230818629264832,0.8254551887512207,,
3,circular,6,1,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 0 1 1 0 0 0 1 1 0 1 0 1 1 1 1 0 0],[0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 1],0.7857754826545715,0.7256357669830322,,
3,circular,6,2,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 0 1 1 0 0 0 1 1 0 1 0 1 0 0 1 1],[1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],0.6830893158912659,0.7568345069885254,,
3,circular,6,3,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 1 0 1 1 0 1 1 1 0 1 0 1 0 0 0 0],[1 0 0 0 0 0 1 1 1 1 1 0 0 0 1 0 0 0 0 0],0.6757928133010864,0.7381006479263306,,
3,circular,6,4,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 1 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0],[0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0],0.65446937084198,0.787131130695343,,
3,circular,6,5,['Sc'],[1],[1],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 0 0 0 0 1 1 0 0 1 1 1 0 0 1 1],[0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1],0.7362831234931946,0.4470223784446716,,
3,circular,6,6,['Sc'],[1],[0],['Be' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 0 1 1 0],[0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0],0.6528849005699158,0.7718602418899536,,
2,linear,1,1,['Tm'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 1 1 1 0 0 1 1 1 1 0 1 0 1 0 0 0 0],[0 0 0 1 0 1 0 1 1 1 1 1 0 1 0 0 1 1 0 1],0.6629779934883118,0.5394268035888672,,
2,linear,1,2,['Tm'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 1 0 0 0 1 1 1 0 0 0 1 1 0 1 0 1],[1 0 0 1 1 0 1 0 1 1 1 1 0 0 1 0 1 1 1 1],0.6539708375930786,0.4847307801246643,,
2,linear,1,3,['Tm'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 0 0 1 1 1 1 0 0 0 0 1 0 1 1 0 1],[0 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 1],0.6352552175521851,0.5618817210197449,,
2,linear,1,4,['Tm'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 1 1 0 0 0 0 1 1 0 0 0 1 1 1 1 1 0],[0 1 1 1 1 0 0 1 0 1 1 0 0 1 1 1 1 0 0 1],0.6492366790771484,0.5748928189277649,,
2,linear,1,5,['Tm'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 1 0 1 0 0 0 0 1 1 0 1 1 0 0 1],[1 0 1 0 0 1 0 1 0 1 0 0 0 0 0 1 1 0 1 1],0.6007744073867798,0.424919843673706,,
